Time (hours),x,y,MSD,Mphi Area (µm),dMphi Area (µm),Eccentricity,GFP,RFP,Mtb Area (µm),dMtb Area (µm),Infection Status,Initial Infection Status,Final Infection Status,Cell ID,Acquisition ID,Experiment ID,Unique ID,ID,Mtb Area Processed (µm),Time Model (hours),Mtb Area Model (µm),r2,Doubling Amounts,Doubling Times
16.5,245.52592,819.9156,2.0153894424438477,853.8008,609.6954956054688,0.0,792.383,154.5512,27.24896,24.978214263916016,True,False,True,3562,"(3, 5)",EXP1,3562.3.5,3562.3.5.EXP1,27.24896,16.5,27.248960494995117,1.0,"[1.92, 3.84, 7.68, 15.36]","[np.float64(0.0), np.float64(0.0), np.float64(2.0)]"
17.0,243.00128,821.81665,3.1603574752807617,885.5912,609.6954956054688,0.0,793.1128,153.61475,24.978214,24.978214263916016,True,False,True,3562,"(3, 5)",EXP1,3562.3.5,3562.3.5.EXP1,24.978214,17.0,24.978214263916016,1.0,"[1.92, 3.84, 7.68, 15.36]","[np.float64(0.0), np.float64(0.0), np.float64(2.0)]"
12.5,360.54303,815.0292,0.0,719.25903,0.0,0.0,486.40253,117.443565,0.0,0.0,False,False,False,3563,"(3, 5)",EXP1,3563.3.5,3563.3.5.EXP1,0.0,,,,,
12.5,847.4103,805.2604,0.0,287.81714,101.61591339111328,0.0,1157.9941,132.59172,1.70306,1.7030600309371948,True,True,True,3564,"(3, 5)",EXP1,3564.3.5,3564.3.5.EXP1,1.70306,,,,,
13.0,847.4103,805.2604,0.0,,101.61591339111328,0.0,,,,1.7030600309371948,True,True,True,3564,"(3, 5)",EXP1,3564.3.5,3564.3.5.EXP1,2.55459,,,,,
13.5,849.75946,808.04517,3.643310546875,389.43307,101.61591339111328,0.0,1164.7843,133.39796,3.40612,1.7030600309371948,True,True,True,3564,"(3, 5)",EXP1,3564.3.5,3564.3.5.EXP1,3.40612,,,,,
12.5,538.03125,266.82553,0.0,653.97504,0.0,0.0,618.39325,130.74393,1.1353734,0.0,True,True,True,3565,"(3, 5)",EXP1,3565.3.5,3565.3.5.EXP1,1.1353734,,,,,
12.5,1030.3812,753.1296,0.0,893.5388,241.8345184326172,0.0,858.04004,137.50127,11.353733,-1.1353733539581299,True,True,True,3566,"(3, 5)",EXP1,3566.3.5,3566.3.5.EXP1,11.353733,,,,,
13.0,1031.4861,749.98425,3.333733558654785,1043.9758,241.8345184326172,0.0,800.22894,134.74496,10.21836,-1.1353733539581299,True,True,True,3566,"(3, 5)",EXP1,3566.3.5,3566.3.5.EXP1,10.21836,,,,,
13.5,1030.2264,752.7166,3.0087368488311768,1067.8186,241.8345184326172,0.0,832.4561,135.29346,10.21836,-1.1353733539581299,True,True,True,3566,"(3, 5)",EXP1,3566.3.5,3566.3.5.EXP1,10.21836,,,,,
14.0,1031.204,751.6775,1.4266605377197266,1135.3734,241.8345184326172,0.0,787.7965,134.5735,10.21836,-1.1353733539581299,True,True,True,3566,"(3, 5)",EXP1,3566.3.5,3566.3.5.EXP1,10.21836,,,,,
12.5,759.6572,722.7774,0.0,1724.0645,-1229.0416259765625,0.0,641.1577,130.81133,26.113586,-26.11358642578125,True,True,False,3567,"(3, 5)",EXP1,3567.3.5,3567.3.5.EXP1,26.113586,12.5,26.11358642578125,1.0,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(-1.0)]"
13.0,759.67615,723.73816,0.9609407186508179,1712.7107,-1229.0416259765625,0.0,730.76465,133.10474,27.816647,-26.11358642578125,True,True,False,3567,"(3, 5)",EXP1,3567.3.5,3567.3.5.EXP1,27.816647,13.0,27.816646575927734,1.0,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(-1.0)]"
13.5,759.82495,725.04083,1.3111447095870972,1683.191,-1229.0416259765625,0.0,707.57404,134.25835,26.681274,-26.11358642578125,True,True,False,3567,"(3, 5)",EXP1,3567.3.5,3567.3.5.EXP1,26.681274,13.5,26.6812744140625,1.0,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(-1.0)]"
14.0,760.7185,724.01685,1.3590397834777832,1482.2299,-1229.0416259765625,0.0,717.7675,135.83838,28.384335,-26.11358642578125,True,True,False,3567,"(3, 5)",EXP1,3567.3.5,3567.3.5.EXP1,28.384335,14.0,28.384334564208984,1.0,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(-1.0)]"
14.5,760.7281,723.2151,0.8018150925636292,1678.6495,-1229.0416259765625,0.0,699.2168,136.48563,33.493515,-26.11358642578125,True,True,False,3567,"(3, 5)",EXP1,3567.3.5,3567.3.5.EXP1,33.493515,14.5,33.49351501464844,1.0,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(-1.0)]"
15.0,762.2134,723.5994,1.534211277961731,1649.6975,-1229.0416259765625,0.0,689.04785,135.41293,30.087395,-26.11358642578125,True,True,False,3567,"(3, 5)",EXP1,3567.3.5,3567.3.5.EXP1,30.087395,15.0,30.08739471435547,1.0,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(-1.0)]"
15.5,761.6292,723.723,0.5970993638038635,1621.3131,-1229.0416259765625,0.0,636.2913,135.32703,30.087395,-26.11358642578125,True,True,False,3567,"(3, 5)",EXP1,3567.3.5,3567.3.5.EXP1,30.087395,15.5,30.08739471435547,1.0,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(-1.0)]"
16.0,758.35626,725.5268,3.7370829582214355,1261.9675,-1229.0416259765625,0.0,719.12463,130.60504,16.462914,-26.11358642578125,True,True,False,3567,"(3, 5)",EXP1,3567.3.5,3567.3.5.EXP1,16.462914,16.0,16.462913513183594,1.0,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(-1.0)]"
16.5,784.3904,749.95197,35.698238372802734,543.8438,-1229.0416259765625,0.0,808.25885,116.42067,0.0,-26.11358642578125,False,True,False,3567,"(3, 5)",EXP1,3567.3.5,3567.3.5.EXP1,0.0,16.5,0.0,1.0,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(-1.0)]"
17.0,782.18805,751.06305,2.466732978820801,495.0228,-1229.0416259765625,0.0,818.07227,116.504585,0.0,-26.11358642578125,False,True,False,3567,"(3, 5)",EXP1,3567.3.5,3567.3.5.EXP1,0.0,17.0,0.0,1.0,"[1.92, 3.84, 7.68, 15.36, 30.72]","[np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(-1.0)]"
12.5,685.60223,902.8147,0.0,563.7129,0.0,0.0,1899.8369,132.69487,0.0,0.0,False,False,False,3568,"(3, 5)",EXP1,3568.3.5,3568.3.5.EXP1,0.0,,,,,
12.5,91.88458,901.2203,0.0,644.3244,0.0,0.0,1207.6414,131.17004,3.9738069,0.0,True,True,True,3569,"(3, 5)",EXP1,3569.3.5,3569.3.5.EXP1,3.9738069,,,,,
12.5,377.7881,881.00665,0.0,171.44138,0.0,0.0,1341.4337,181.7086,4.5414934,0.0,True,True,True,3570,"(3, 5)",EXP1,3570.3.5,3570.3.5.EXP1,4.5414934,,,,,
12.5,380.54712,858.07587,0.0,246.94371,0.0,0.0,1664.2275,138.24138,3.9738069,0.0,True,True,True,3571,"(3, 5)",EXP1,3571.3.5,3571.3.5.EXP1,3.9738069,,,,,
12.5,1040.7638,831.8945,0.0,247.5114,0.0,0.0,744.5023,126.23624,0.0,0.0,False,False,False,3572,"(3, 5)",EXP1,3572.3.5,3572.3.5.EXP1,0.0,,,,,
12.5,928.876,900.73804,0.0,1139.9148,0.0,0.0,720.54333,122.9492,0.0,0.0,False,False,False,3573,"(3, 5)",EXP1,3573.3.5,3573.3.5.EXP1,0.0,,,,,
12.5,540.8996,894.6862,0.0,814.0627,0.0,0.0,948.2775,135.42259,7.9476137,0.0,True,True,True,3574,"(3, 5)",EXP1,3574.3.5,3574.3.5.EXP1,7.9476137,,,,,
12.5,981.9163,874.48016,0.0,257.72974,0.0,0.0,1014.9978,626.7379,101.61591,0.0,True,True,True,3575,"(3, 5)",EXP1,3575.3.5,3575.3.5.EXP1,101.61591,,,,,
12.5,3.876923,1115.4615,0.0,110.6989,0.0,0.0,1329.8821,119.948715,0.0,0.0,False,False,False,3576,"(3, 5)",EXP1,3576.3.5,3576.3.5.EXP1,0.0,,,,,
12.5,964.9591,1115.5645,0.0,277.5988,0.0,0.0,1519.9448,130.36401,0.0,0.0,False,False,False,3577,"(3, 5)",EXP1,3577.3.5,3577.3.5.EXP1,0.0,,,,,
12.5,485.64145,1053.9966,0.0,660.2196,0.0,0.0,771.6801,135.27773,9.650674,0.0,True,True,True,3578,"(3, 5)",EXP1,3578.3.5,3578.3.5.EXP1,9.650674,,,,,
12.5,152.691,1019.5513,0.0,731.1804,-558.6036987304688,0.0,963.25543,139.30745,7.9476137,135.67710876464844,True,True,True,3579,"(3, 5)",EXP1,3579.3.5,3579.3.5.EXP1,7.9476137,12.5,7.2698252727373305,0.7973205164563847,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44, 122.88]","[np.float64(-0.5), np.float64(-0.5), np.float64(0.0), np.float64(5.0), np.float64(0.0), np.float64(-2.0)]"
13.0,152.691,1019.5513,0.0,,-558.6036987304688,0.0,,,,135.67710876464844,True,True,True,3579,"(3, 5)",EXP1,3579.3.5,3579.3.5.EXP1,3.9738069,13.0,4.359139906376069,0.7973205164563847,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44, 122.88]","[np.float64(-0.5), np.float64(-0.5), np.float64(0.0), np.float64(5.0), np.float64(0.0), np.float64(-2.0)]"
13.5,153.46848,1020.4973,1.224531650543213,630.1322,-558.6036987304688,0.0,909.8342,127.35225,0.0,135.67710876464844,False,True,True,3579,"(3, 5)",EXP1,3579.3.5,3579.3.5.EXP1,0.0,13.5,1.5571810405488722,0.7973205164563847,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44, 122.88]","[np.float64(-0.5), np.float64(-0.5), np.float64(0.0), np.float64(5.0), np.float64(0.0), np.float64(-2.0)]"
14.0,151.03044,1019.2322,2.7467401027679443,596.6387,-558.6036987304688,0.0,979.29877,126.94957,0.0,135.67710876464844,False,True,True,3579,"(3, 5)",EXP1,3579.3.5,3579.3.5.EXP1,0.0,14.0,-0.46586088350429034,0.7973205164563847,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44, 122.88]","[np.float64(-0.5), np.float64(-0.5), np.float64(0.0), np.float64(5.0), np.float64(0.0), np.float64(-2.0)]"
15.0,116.52318,1006.3863,36.82075500488281,257.16208,-558.6036987304688,0.0,1388.1699,893.48126,136.81248,135.67710876464844,True,True,True,3579,"(3, 5)",EXP1,3579.3.5,3579.3.5.EXP1,136.81248,15.0,80.6115061442057,0.7973205164563847,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44, 122.88]","[np.float64(-0.5), np.float64(-0.5), np.float64(0.0), np.float64(5.0), np.float64(0.0), np.float64(-2.0)]"
15.5,115.60532,1006.5277,0.9286849498748779,256.0267,-558.6036987304688,0.0,1294.8226,859.33704,120.91726,135.67710876464844,True,True,True,3579,"(3, 5)",EXP1,3579.3.5,3579.3.5.EXP1,120.91726,15.5,120.91725921630893,0.7973205164563847,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44, 122.88]","[np.float64(-0.5), np.float64(-0.5), np.float64(0.0), np.float64(5.0), np.float64(0.0), np.float64(-2.0)]"
16.0,116.75105,1004.1097,2.6757359504699707,269.0835,-558.6036987304688,0.0,1367.9388,950.7173,159.51996,135.67710876464844,True,True,True,3579,"(3, 5)",EXP1,3579.3.5,3579.3.5.EXP1,159.51996,16.0,124.8910636901855,0.7973205164563847,"[1.92, 3.84, 7.68, 15.36, 30.72, 61.44, 122.88]","[np.float64(-0.5), np.float64(-0.5), np.float64(0.0), np.float64(5.0), np.float64(0.0), np.float64(-2.0)]"
